rank,province,city,aqi,quality_level,pm25,main_pollutant,date,timestamp
76,安徽,池州,82,良,60,PM2.5,2016-07-27,2025-03-08 22:06:28
77,江苏,苏州,82,良,60,PM2.5,2016-07-27,2025-03-08 22:06:28
78,宁夏,银川,81,良,53,PM10,2016-07-27,2025-03-08 22:06:28
79,河南,南阳,80,良,59,PM2.5,2016-07-27,2025-03-08 22:06:28
80,湖北,荆门,80,良,59,PM2.5,2016-07-27,2025-03-08 22:06:28
81,河南,许昌,80,良,59,PM2.5,2016-07-27,2025-03-08 22:06:28
82,河北,承德,79,良,58,PM2.5,2016-07-27,2025-03-08 22:06:28
83,湖北,荆州,79,良,58,PM2.5,2016-07-27,2025-03-08 22:06:28
84,河南,郑州,79,良,58,PM2.5,2016-07-27,2025-03-08 22:06:28
85,江苏,无锡,78,良,57,PM2.5,2016-07-27,2025-03-08 22:06:28
86,河北,邯郸,78,良,57,PM2.5,2016-07-27,2025-03-08 22:06:28
87,湖北,咸宁,77,良,56,PM2.5,2016-07-27,2025-03-08 22:06:28
88,安徽,安庆,77,良,56,PM2.5,2016-07-27,2025-03-08 22:06:28
89,河北,石家庄,77,良,56,PM2.5,2016-07-27,2025-03-08 22:06:28
90,河南,三门峡,76,良,43,PM10,2016-07-27,2025-03-08 22:06:28
91,山西,阳泉,75,良,55,PM2.5,2016-07-27,2025-03-08 22:06:28
92,山西,吕梁,74,良,38,PM10,2016-07-27,2025-03-08 22:06:28
93,浙江,宁波,74,良,54,PM2.5,2016-07-27,2025-03-08 22:06:28
94,河南,新乡,74,良,54,PM2.5,2016-07-27,2025-03-08 22:06:28
95,江西,九江,72,良,52,PM2.5,2016-07-27,2025-03-08 22:06:28
96,安徽,亳州,72,良,52,PM2.5,2016-07-27,2025-03-08 22:06:28
97,河南,焦作,72,良,52,PM2.5,2016-07-27,2025-03-08 22:06:28
98,山西,运城,72,良,37,PM10,2016-07-27,2025-03-08 22:06:28
99,湖北,黄冈,72,良,52,PM2.5,2016-07-27,2025-03-08 22:06:28
100,山西,朔州,70,良,51,PM2.5,2016-07-27,2025-03-08 22:06:28
101,湖南,株洲,70,良,51,PM2.5,2016-07-27,2025-03-08 22:06:28
102,浙江,温州,70,良,51,PM2.5,2016-07-27,2025-03-08 22:06:28
103,湖南,湘潭,70,良,51,PM2.5,2016-07-27,2025-03-08 22:06:28
104,浙江,衢州,70,良,51,PM2.5,2016-07-27,2025-03-08 22:06:28
105,浙江,台州,69,良,50,PM2.5,2016-07-27,2025-03-08 22:06:28
106,山西,太原,69,良,45,PM10,2016-07-27,2025-03-08 22:06:28
107,四川,广安,69,良,50,PM2.5,2016-07-27,2025-03-08 22:06:28
108,四川,泸州,69,良,50,PM2.5,2016-07-27,2025-03-08 22:06:28
109,陕西,铜川,69,良,42,PM10,2016-07-27,2025-03-08 22:06:28
110,安徽,铜陵,69,良,50,PM2.5,2016-07-27,2025-03-08 22:06:28
111,河南,驻马店,69,良,50,PM2.5,2016-07-27,2025-03-08 22:06:28
112,河北,张家口,68,良,45,PM10,2016-07-27,2025-03-08 22:06:28
113,山西,忻州,68,良,38,PM10,2016-07-27,2025-03-08 22:06:28
114,陕西,渭南,68,良,41,PM10,2016-07-27,2025-03-08 22:06:28
115,河南,信阳,67,良,48,PM2.5,2016-07-27,2025-03-08 22:06:28
116,湖南,常德,67,良,48,PM2.5,2016-07-27,2025-03-08 22:06:28
117,山西,晋城,66,良,38,PM10,2016-07-27,2025-03-08 22:06:28
118,江苏,宿迁,65,良,47,PM2.5,2016-07-27,2025-03-08 22:06:28
119,湖北,鄂州,65,良,47,PM2.5,2016-07-27,2025-03-08 22:06:28
120,浙江,金华,65,良,47,PM2.5,2016-07-27,2025-03-08 22:06:28
121,山西,长治,64,良,46,PM2.5,2016-07-27,2025-03-08 22:06:28
122,山西,晋中,61,良,36,PM10,2016-07-27,2025-03-08 22:06:28
123,江西,南昌,60,良,43,PM2.5,2016-07-27,2025-03-08 22:06:28
124,四川,德阳,60,良,43,PM2.5,2016-07-27,2025-03-08 22:06:28
125,江西,萍乡,60,良,43,PM2.5,2016-07-27,2025-03-08 22:06:28
126,四川,达州,60,良,38,PM10,2016-07-27,2025-03-08 22:06:28
127,四川,资阳,59,良,42,PM2.5,2016-07-27,2025-03-08 22:06:28
128,湖南,岳阳,58,良,41,PM2.5,2016-07-27,2025-03-08 22:06:28
129,陕西,西安,58,良,27,PM10,2016-07-27,2025-03-08 22:06:28
130,湖南,长沙,58,良,40,PM10,2016-07-27,2025-03-08 22:06:28
131,安徽,黄山,58,良,34,PM10,2016-07-27,2025-03-08 22:06:28
132,湖北,黄石,58,良,41,PM2.5,2016-07-27,2025-03-08 22:06:28
133,四川,南充,57,良,40,PM2.5,2016-07-27,2025-03-08 22:06:28
134,山西,大同,56,良,35,PM10,2016-07-27,2025-03-08 22:06:28
135,重庆,重庆,55,良,39,PM10,2016-07-27,2025-03-08 22:06:28
136,广东,珠海,54,良,38,PM2.5,2016-07-27,2025-03-08 22:06:28
137,四川,绵阳,54,良,38,PM2.5,2016-07-27,2025-03-08 22:06:28
138,四川,内江,53,良,37,PM2.5,2016-07-27,2025-03-08 22:06:28
139,浙江,丽水,52,良,35,PM10,2016-07-27,2025-03-08 22:06:28
140,广西,南宁,52,良,36,PM2.5,2016-07-27,2025-03-08 22:06:28
141,湖南,益阳,52,良,36,PM2.5,2016-07-27,2025-03-08 22:06:28
142,广东,中山,51,良,30,PM10,2016-07-27,2025-03-08 22:06:28
143,广东,佛山,50,优,28,,2016-07-27,2025-03-08 22:06:28
144,江西,新余,50,优,34,,2016-07-27,2025-03-08 22:06:28
145,四川,自贡,50,优,32,,2016-07-27,2025-03-08 22:06:28
146,江西,宜春,49,优,29,,2016-07-27,2025-03-08 22:06:28
147,青海,西宁,48,优,23,,2016-07-27,2025-03-08 22:06:28
148,广东,江门,46,优,28,,2016-07-27,2025-03-08 22:06:28
149,广东,深圳,46,优,27,,2016-07-27,2025-03-08 22:06:28
150,四川,眉山,45,优,31,,2016-07-27,2025-03-08 22:06:28
151,广东,广州,44,优,27,,2016-07-27,2025-03-08 22:06:28
152,福建,福州,44,优,26,,2016-07-27,2025-03-08 22:06:28
153,上海,上海,43,优,30,,2016-07-27,2025-03-08 22:06:28
154,云南,昆明,42,优,29,,2016-07-27,2025-03-08 22:06:28
155,四川,遂宁,42,优,29,,2016-07-27,2025-03-08 22:06:28
156,广东,东莞,41,优,26,,2016-07-27,2025-03-08 22:06:28
157,四川,成都,41,优,28,,2016-07-27,2025-03-08 22:06:28
158,贵州,贵阳,40,优,28,,2016-07-27,2025-03-08 22:06:28
159,四川,乐山,39,优,27,,2016-07-27,2025-03-08 22:06:28
160,四川,雅安,39,优,27,,2016-07-27,2025-03-08 22:06:28
161,福建,厦门,37,优,19,,2016-07-27,2025-03-08 22:06:28
162,四川,宜宾,36,优,25,,2016-07-27,2025-03-08 22:06:28
163,浙江,舟山,34,优,19,,2016-07-27,2025-03-08 22:06:28
164,广东,惠州,32,优,19,,2016-07-27,2025-03-08 22:06:28
165,新疆,乌鲁木齐,30,优,14,,2016-07-27,2025-03-08 22:06:28
166,西藏,拉萨,29,优,12,,2016-07-27,2025-03-08 22:06:28
167,广东,肇庆,29,优,20,,2016-07-27,2025-03-08 22:06:28
168,海南,海口,28,优,17,,2016-07-27,2025-03-08 22:06:28
1,河北,唐山,175,中度污染,132,PM2.5,2016-07-28,2025-03-08 22:06:31
1,河北,唐山,175,中度污染,132,PM2.5,2016-07-28,2025-03-08 22:06:31
2,天津,天津,166,中度污染,126,PM2.5,2016-07-28,2025-03-08 22:06:31
3,河北,廊坊,166,中度污染,126,PM2.5,2016-07-28,2025-03-08 22:06:31
4,山东,潍坊,145,轻度污染,111,PM2.5,2016-07-28,2025-03-08 22:06:31
5,山东,东营,140,轻度污染,107,PM2.5,2016-07-28,2025-03-08 22:06:31
6,辽宁,沈阳,130,轻度污染,99,PM2.5,2016-07-28,2025-03-08 22:06:31
7,河北,沧州,125,轻度污染,95,PM2.5,2016-07-28,2025-03-08 22:06:31
8,河北,保定,124,轻度污染,94,PM2.5,2016-07-28,2025-03-08 22:06:31
9,河北,秦皇岛,124,轻度污染,94,PM2.5,2016-07-28,2025-03-08 22:06:31
10,吉林,长春,123,轻度污染,93,PM2.5,2016-07-28,2025-03-08 22:06:31
11,山东,青岛,123,轻度污染,93,PM2.5,2016-07-28,2025-03-08 22:06:31
12,浙江,嘉兴,120,轻度污染,91,PM2.5,2016-07-28,2025-03-08 22:06:31
13,辽宁,锦州,119,轻度污染,90,PM2.5,2016-07-28,2025-03-08 22:06:31
14,陕西,宝鸡,117,轻度污染,88,PM2.5,2016-07-28,2025-03-08 22:06:31
15,辽宁,朝阳,117,轻度污染,88,PM2.5,2016-07-28,2025-03-08 22:06:31
16,山东,淄博,117,轻度污染,88,PM2.5,2016-07-28,2025-03-08 22:06:31
17,江苏,连云港,117,轻度污染,88,PM2.5,2016-07-28,2025-03-08 22:06:31
18,湖北,随州,114,轻度污染,86,PM2.5,2016-07-28,2025-03-08 22:06:31
19,北京,北京,113,轻度污染,85,PM2.5,2016-07-28,2025-03-08 22:06:31
20,江苏,淮安,109,轻度污染,82,PM2.5,2016-07-28,2025-03-08 22:06:31
21,山东,德州,107,轻度污染,80,PM2.5,2016-07-28,2025-03-08 22:06:31
22,江苏,常州,105,轻度污染,79,PM2.5,2016-07-28,2025-03-08 22:06:31
23,山东,泰安,105,轻度污染,79,PM2.5,2016-07-28,2025-03-08 22:06:31
24,安徽,滁州,105,轻度污染,79,PM2.5,2016-07-28,2025-03-08 22:06:31
25,辽宁,葫芦岛,105,轻度污染,79,PM2.5,2016-07-28,2025-03-08 22:06:31
26,江苏,南通,104,轻度污染,78,PM2.5,2016-07-28,2025-03-08 22:06:31
27,江苏,扬州,104,轻度污染,78,PM2.5,2016-07-28,2025-03-08 22:06:31
28,山东,济宁,104,轻度污染,78,PM2.5,2016-07-28,2025-03-08 22:06:31
29,山东,滨州,102,轻度污染,76,PM2.5,2016-07-28,2025-03-08 22:06:31
30,山东,日照,100,良,75,PM2.5,2016-07-28,2025-03-08 22:06:31
31,山东,临沂,99,良,74,PM2.5,2016-07-28,2025-03-08 22:06:31
32,江苏,泰州,99,良,74,PM2.5,2016-07-28,2025-03-08 22:06:31
33,山东,济南,98,良,73,PM2.5,2016-07-28,2025-03-08 22:06:31
34,安徽,淮南,98,良,73,PM2.5,2016-07-28,2025-03-08 22:06:31
35,江苏,盐城,98,良,73,PM2.5,2016-07-28,2025-03-08 22:06:31
36,江苏,镇江,98,良,73,PM2.5,2016-07-28,2025-03-08 22:06:31
37,山西,临汾,97,良,46,PM10,2016-07-28,2025-03-08 22:06:31
38,陕西,咸阳,97,良,72,PM2.5,2016-07-28,2025-03-08 22:06:31
39,安徽,蚌埠,97,良,72,PM2.5,2016-07-28,2025-03-08 22:06:31
40,安徽,合肥,95,良,71,PM2.5,2016-07-28,2025-03-08 22:06:31
41,河南,开封,95,良,71,PM2.5,2016-07-28,2025-03-08 22:06:31
42,浙江,绍兴,95,良,71,PM2.5,2016-07-28,2025-03-08 22:06:31
43,山东,聊城,95,良,71,PM2.5,2016-07-28,2025-03-08 22:06:31
44,河南,商丘,94,良,70,PM2.5,2016-07-28,2025-03-08 22:06:31
45,辽宁,大连,94,良,70,PM2.5,2016-07-28,2025-03-08 22:06:31
46,浙江,杭州,94,良,70,PM2.5,2016-07-28,2025-03-08 22:06:31
47,浙江,湖州,94,良,70,PM2.5,2016-07-28,2025-03-08 22:06:31
48,湖北,武汉,93,良,69,PM2.5,2016-07-28,2025-03-08 22:06:31
49,山东,菏泽,93,良,69,PM2.5,2016-07-28,2025-03-08 22:06:31
50,安徽,阜阳,93,良,69,PM2.5,2016-07-28,2025-03-08 22:06:31
51,安徽,宣城,92,良,68,PM2.5,2016-07-28,2025-03-08 22:06:31
52,内蒙古,呼和浩特,90,良,53,PM10,2016-07-28,2025-03-08 22:06:31
53,河南,濮阳,90,良,67,PM2.5,2016-07-28,2025-03-08 22:06:31
54,河南,鹤壁,90,良,67,PM2.5,2016-07-28,2025-03-08 22:06:31
55,甘肃,兰州,89,良,66,PM2.5,2016-07-28,2025-03-08 22:06:31
56,河南,平顶山,89,良,66,PM2.5,2016-07-28,2025-03-08 22:06:31
57,山东,枣庄,89,良,66,PM2.5,2016-07-28,2025-03-08 22:06:31
58,河北,衡水,89,良,66,PM2.5,2016-07-28,2025-03-08 22:06:31
59,安徽,马鞍山,89,良,66,PM2.5,2016-07-28,2025-03-08 22:06:31
60,安徽,宿州,88,良,65,PM2.5,2016-07-28,2025-03-08 22:06:31
61,河南,洛阳,88,良,65,PM2.5,2016-07-28,2025-03-08 22:06:31
62,安徽,芜湖,88,良,65,PM2.5,2016-07-28,2025-03-08 22:06:31
63,河北,邢台,88,良,65,PM2.5,2016-07-28,2025-03-08 22:06:31
64,安徽,六安,87,良,64,PM2.5,2016-07-28,2025-03-08 22:06:31
65,江苏,南京,87,良,64,PM2.5,2016-07-28,2025-03-08 22:06:31
66,江苏,徐州,87,良,64,PM2.5,2016-07-28,2025-03-08 22:06:31
67,内蒙古,包头,85,良,43,PM10,2016-07-28,2025-03-08 22:06:31
68,湖北,襄阳,85,良,63,PM2.5,2016-07-28,2025-03-08 22:06:31
69,河南,周口,84,良,62,PM2.5,2016-07-28,2025-03-08 22:06:31
70,黑龙江,哈尔滨,84,良,62,PM2.5,2016-07-28,2025-03-08 22:06:31
71,安徽,淮北,84,良,62,PM2.5,2016-07-28,2025-03-08 22:06:31
72,湖北,孝感,83,良,60,PM10,2016-07-28,2025-03-08 22:06:31
73,河南,安阳,83,良,61,PM2.5,2016-07-28,2025-03-08 22:06:31
74,河南,漯河,83,良,61,PM2.5,2016-07-28,2025-03-08 22:06:31
75,湖北,宜昌,82,良,60,PM2.5,2016-07-28,2025-03-08 22:06:31
76,安徽,池州,82,良,60,PM2.5,2016-07-28,2025-03-08 22:06:31
77,江苏,苏州,82,良,60,PM2.5,2016-07-28,2025-03-08 22:06:31
78,宁夏,银川,81,良,53,PM10,2016-07-28,2025-03-08 22:06:31
79,河南,南阳,80,良,59,PM2.5,2016-07-28,2025-03-08 22:06:31
80,湖北,荆门,80,良,59,PM2.5,2016-07-28,2025-03-08 22:06:31
81,河南,许昌,80,良,59,PM2.5,2016-07-28,2025-03-08 22:06:31
82,河北,承德,79,良,58,PM2.5,2016-07-28,2025-03-08 22:06:31
83,湖北,荆州,79,良,58,PM2.5,2016-07-28,2025-03-08 22:06:31
84,河南,郑州,79,良,58,PM2.5,2016-07-28,2025-03-08 22:06:31
85,江苏,无锡,78,良,57,PM2.5,2016-07-28,2025-03-08 22:06:31
86,河北,邯郸,78,良,57,PM2.5,2016-07-28,2025-03-08 22:06:31
87,湖北,咸宁,77,良,56,PM2.5,2016-07-28,2025-03-08 22:06:31
88,安徽,安庆,77,良,56,PM2.5,2016-07-28,2025-03-08 22:06:31
89,河北,石家庄,77,良,56,PM2.5,2016-07-28,2025-03-08 22:06:31
90,河南,三门峡,76,良,43,PM10,2016-07-28,2025-03-08 22:06:31
91,山西,阳泉,75,良,55,PM2.5,2016-07-28,2025-03-08 22:06:31
92,山西,吕梁,74,良,38,PM10,2016-07-28,2025-03-08 22:06:31
93,浙江,宁波,74,良,54,PM2.5,2016-07-28,2025-03-08 22:06:31
94,河南,新乡,74,良,54,PM2.5,2016-07-28,2025-03-08 22:06:31
95,江西,九江,72,良,52,PM2.5,2016-07-28,2025-03-08 22:06:31
96,安徽,亳州,72,良,52,PM2.5,2016-07-28,2025-03-08 22:06:31
97,河南,焦作,72,良,52,PM2.5,2016-07-28,2025-03-08 22:06:31
98,山西,运城,72,良,37,PM10,2016-07-28,2025-03-08 22:06:31
99,湖北,黄冈,72,良,52,PM2.5,2016-07-28,2025-03-08 22:06:31
100,山西,朔州,70,良,51,PM2.5,2016-07-28,2025-03-08 22:06:31
101,湖南,株洲,70,良,51,PM2.5,2016-07-28,2025-03-08 22:06:31
102,浙江,温州,70,良,51,PM2.5,2016-07-28,2025-03-08 22:06:31
103,湖南,湘潭,70,良,51,PM2.5,2016-07-28,2025-03-08 22:06:31
104,浙江,衢州,70,良,51,PM2.5,2016-07-28,2025-03-08 22:06:31
105,浙江,台州,69,良,50,PM2.5,2016-07-28,2025-03-08 22:06:31
106,山西,太原,69,良,45,PM10,2016-07-28,2025-03-08 22:06:31
107,四川,广安,69,良,50,PM2.5,2016-07-28,2025-03-08 22:06:31
108,四川,泸州,69,良,50,PM2.5,2016-07-28,2025-03-08 22:06:31
109,陕西,铜川,69,良,42,PM10,2016-07-28,2025-03-08 22:06:31
110,安徽,铜陵,69,良,50,PM2.5,2016-07-28,2025-03-08 22:06:31
111,河南,驻马店,69,良,50,PM2.5,2016-07-28,2025-03-08 22:06:31
112,河北,张家口,68,良,45,PM10,2016-07-28,2025-03-08 22:06:31
113,山西,忻州,68,良,38,PM10,2016-07-28,2025-03-08 22:06:31
114,陕西,渭南,68,良,41,PM10,2016-07-28,2025-03-08 22:06:31
115,河南,信阳,67,良,48,PM2.5,2016-07-28,2025-03-08 22:06:31
116,湖南,常德,67,良,48,PM2.5,2016-07-28,2025-03-08 22:06:31
117,山西,晋城,66,良,38,PM10,2016-07-28,2025-03-08 22:06:31
118,江苏,宿迁,65,良,47,PM2.5,2016-07-28,2025-03-08 22:06:31
119,湖北,鄂州,65,良,47,PM2.5,2016-07-28,2025-03-08 22:06:31
120,浙江,金华,65,良,47,PM2.5,2016-07-28,2025-03-08 22:06:31
121,山西,长治,64,良,46,PM2.5,2016-07-28,2025-03-08 22:06:31
122,山西,晋中,61,良,36,PM10,2016-07-28,2025-03-08 22:06:31
123,江西,南昌,60,良,43,PM2.5,2016-07-28,2025-03-08 22:06:31
124,四川,德阳,60,良,43,PM2.5,2016-07-28,2025-03-08 22:06:31
125,江西,萍乡,60,良,43,PM2.5,2016-07-28,2025-03-08 22:06:31
126,四川,达州,60,良,38,PM10,2016-07-28,2025-03-08 22:06:31
127,四川,资阳,59,良,42,PM2.5,2016-07-28,2025-03-08 22:06:31
128,湖南,岳阳,58,良,41,PM2.5,2016-07-28,2025-03-08 22:06:31
129,陕西,西安,58,良,27,PM10,2016-07-28,2025-03-08 22:06:31
130,湖南,长沙,58,良,40,PM10,2016-07-28,2025-03-08 22:06:31
131,安徽,黄山,58,良,34,PM10,2016-07-28,2025-03-08 22:06:31
132,湖北,黄石,58,良,41,PM2.5,2016-07-28,2025-03-08 22:06:31
133,四川,南充,57,良,40,PM2.5,2016-07-28,2025-03-08 22:06:31
134,山西,大同,56,良,35,PM10,2016-07-28,2025-03-08 22:06:31
135,重庆,重庆,55,良,39,PM10,2016-07-28,2025-03-08 22:06:31
136,广东,珠海,54,良,38,PM2.5,2016-07-28,2025-03-08 22:06:31
137,四川,绵阳,54,良,38,PM2.5,2016-07-28,2025-03-08 22:06:31
138,四川,内江,53,良,37,PM2.5,2016-07-28,2025-03-08 22:06:31
139,浙江,丽水,52,良,35,PM10,2016-07-28,2025-03-08 22:06:31
140,广西,南宁,52,良,36,PM2.5,2016-07-28,2025-03-08 22:06:31
141,湖南,益阳,52,良,36,PM2.5,2016-07-28,2025-03-08 22:06:31
142,广东,中山,51,良,30,PM10,2016-07-28,2025-03-08 22:06:31
143,广东,佛山,50,优,28,,2016-07-28,2025-03-08 22:06:31
144,江西,新余,50,优,34,,2016-07-28,2025-03-08 22:06:31
145,四川,自贡,50,优,32,,2016-07-28,2025-03-08 22:06:31
146,江西,宜春,49,优,29,,2016-07-28,2025-03-08 22:06:31
147,青海,西宁,48,优,23,,2016-07-28,2025-03-08 22:06:31
148,广东,江门,46,优,28,,2016-07-28,2025-03-08 22:06:31
149,广东,深圳,46,优,27,,2016-07-28,2025-03-08 22:06:31
150,四川,眉山,45,优,31,,2016-07-28,2025-03-08 22:06:31
151,广东,广州,44,优,27,,2016-07-28,2025-03-08 22:06:31
152,福建,福州,44,优,26,,2016-07-28,2025-03-08 22:06:31
153,上海,上海,43,优,30,,2016-07-28,2025-03-08 22:06:31
154,云南,昆明,42,优,29,,2016-07-28,2025-03-08 22:06:31
155,四川,遂宁,42,优,29,,2016-07-28,2025-03-08 22:06:31
156,广东,东莞,41,优,26,,2016-07-28,2025-03-08 22:06:31
157,四川,成都,41,优,28,,2016-07-28,2025-03-08 22:06:31
158,贵州,贵阳,40,优,28,,2016-07-28,2025-03-08 22:06:31
159,四川,乐山,39,优,27,,2016-07-28,2025-03-08 22:06:31
160,四川,雅安,39,优,27,,2016-07-28,2025-03-08 22:06:31
161,福建,厦门,37,优,19,,2016-07-28,2025-03-08 22:06:31
162,四川,宜宾,36,优,25,,2016-07-28,2025-03-08 22:06:31
163,浙江,舟山,34,优,19,,2016-07-28,2025-03-08 22:06:31
164,广东,惠州,32,优,19,,2016-07-28,2025-03-08 22:06:31
165,新疆,乌鲁木齐,30,优,14,,2016-07-28,2025-03-08 22:06:31
166,西藏,拉萨,29,优,12,,2016-07-28,2025-03-08 22:06:31
167,广东,肇庆,29,优,20,,2016-07-28,2025-03-08 22:06:31
168,海南,海口,28,优,17,,2016-07-28,2025-03-08 22:06:31
1,河北,唐山,175,中度污染,132,PM2.5,2016-07-29,2025-03-08 22:06:34
1,河北,唐山,175,中度污染,132,PM2.5,2016-07-29,2025-03-08 22:06:34
2,天津,天津,166,中度污染,126,PM2.5,2016-07-29,2025-03-08 22:06:34
3,河北,廊坊,166,中度污染,126,PM2.5,2016-07-29,2025-03-08 22:06:34
4,山东,潍坊,145,轻度污染,111,PM2.5,2016-07-29,2025-03-08 22:06:34
5,山东,东营,140,轻度污染,107,PM2.5,2016-07-29,2025-03-08 22:06:34
6,辽宁,沈阳,130,轻度污染,99,PM2.5,2016-07-29,2025-03-08 22:06:34
7,河北,沧州,125,轻度污染,95,PM2.5,2016-07-29,2025-03-08 22:06:34
8,河北,保定,124,轻度污染,94,PM2.5,2016-07-29,2025-03-08 22:06:34
9,河北,秦皇岛,124,轻度污染,94,PM2.5,2016-07-29,2025-03-08 22:06:34
10,吉林,长春,123,轻度污染,93,PM2.5,2016-07-29,2025-03-08 22:06:34
11,山东,青岛,123,轻度污染,93,PM2.5,2016-07-29,2025-03-08 22:06:34
12,浙江,嘉兴,120,轻度污染,91,PM2.5,2016-07-29,2025-03-08 22:06:34
13,辽宁,锦州,119,轻度污染,90,PM2.5,2016-07-29,2025-03-08 22:06:34
14,陕西,宝鸡,117,轻度污染,88,PM2.5,2016-07-29,2025-03-08 22:06:34
15,辽宁,朝阳,117,轻度污染,88,PM2.5,2016-07-29,2025-03-08 22:06:34
16,山东,淄博,117,轻度污染,88,PM2.5,2016-07-29,2025-03-08 22:06:34
17,江苏,连云港,117,轻度污染,88,PM2.5,2016-07-29,2025-03-08 22:06:34
18,湖北,随州,114,轻度污染,86,PM2.5,2016-07-29,2025-03-08 22:06:34
19,北京,北京,113,轻度污染,85,PM2.5,2016-07-29,2025-03-08 22:06:34
20,江苏,淮安,109,轻度污染,82,PM2.5,2016-07-29,2025-03-08 22:06:34
21,山东,德州,107,轻度污染,80,PM2.5,2016-07-29,2025-03-08 22:06:34
22,江苏,常州,105,轻度污染,79,PM2.5,2016-07-29,2025-03-08 22:06:34
23,山东,泰安,105,轻度污染,79,PM2.5,2016-07-29,2025-03-08 22:06:34
24,安徽,滁州,105,轻度污染,79,PM2.5,2016-07-29,2025-03-08 22:06:34
25,辽宁,葫芦岛,105,轻度污染,79,PM2.5,2016-07-29,2025-03-08 22:06:34
26,江苏,南通,104,轻度污染,78,PM2.5,2016-07-29,2025-03-08 22:06:34
27,江苏,扬州,104,轻度污染,78,PM2.5,2016-07-29,2025-03-08 22:06:34
28,山东,济宁,104,轻度污染,78,PM2.5,2016-07-29,2025-03-08 22:06:34
29,山东,滨州,102,轻度污染,76,PM2.5,2016-07-29,2025-03-08 22:06:34
30,山东,日照,100,良,75,PM2.5,2016-07-29,2025-03-08 22:06:34
31,山东,临沂,99,良,74,PM2.5,2016-07-29,2025-03-08 22:06:34
32,江苏,泰州,99,良,74,PM2.5,2016-07-29,2025-03-08 22:06:34
33,山东,济南,98,良,73,PM2.5,2016-07-29,2025-03-08 22:06:34
34,安徽,淮南,98,良,73,PM2.5,2016-07-29,2025-03-08 22:06:34
35,江苏,盐城,98,良,73,PM2.5,2016-07-29,2025-03-08 22:06:34
36,江苏,镇江,98,良,73,PM2.5,2016-07-29,2025-03-08 22:06:34
37,山西,临汾,97,良,46,PM10,2016-07-29,2025-03-08 22:06:34
38,陕西,咸阳,97,良,72,PM2.5,2016-07-29,2025-03-08 22:06:34
39,安徽,蚌埠,97,良,72,PM2.5,2016-07-29,2025-03-08 22:06:34
40,安徽,合肥,95,良,71,PM2.5,2016-07-29,2025-03-08 22:06:34
41,河南,开封,95,良,71,PM2.5,2016-07-29,2025-03-08 22:06:34
42,浙江,绍兴,95,良,71,PM2.5,2016-07-29,2025-03-08 22:06:34
43,山东,聊城,95,良,71,PM2.5,2016-07-29,2025-03-08 22:06:34
44,河南,商丘,94,良,70,PM2.5,2016-07-29,2025-03-08 22:06:34
45,辽宁,大连,94,良,70,PM2.5,2016-07-29,2025-03-08 22:06:34
46,浙江,杭州,94,良,70,PM2.5,2016-07-29,2025-03-08 22:06:34
47,浙江,湖州,94,良,70,PM2.5,2016-07-29,2025-03-08 22:06:34
48,湖北,武汉,93,良,69,PM2.5,2016-07-29,2025-03-08 22:06:34
49,山东,菏泽,93,良,69,PM2.5,2016-07-29,2025-03-08 22:06:34
50,安徽,阜阳,93,良,69,PM2.5,2016-07-29,2025-03-08 22:06:34
51,安徽,宣城,92,良,68,PM2.5,2016-07-29,2025-03-08 22:06:34
52,内蒙古,呼和浩特,90,良,53,PM10,2016-07-29,2025-03-08 22:06:34
53,河南,濮阳,90,良,67,PM2.5,2016-07-29,2025-03-08 22:06:34
54,河南,鹤壁,90,良,67,PM2.5,2016-07-29,2025-03-08 22:06:34
55,甘肃,兰州,89,良,66,PM2.5,2016-07-29,2025-03-08 22:06:34
56,河南,平顶山,89,良,66,PM2.5,2016-07-29,2025-03-08 22:06:34
57,山东,枣庄,89,良,66,PM2.5,2016-07-29,2025-03-08 22:06:34
58,河北,衡水,89,良,66,PM2.5,2016-07-29,2025-03-08 22:06:34
59,安徽,马鞍山,89,良,66,PM2.5,2016-07-29,2025-03-08 22:06:34
60,安徽,宿州,88,良,65,PM2.5,2016-07-29,2025-03-08 22:06:34
61,河南,洛阳,88,良,65,PM2.5,2016-07-29,2025-03-08 22:06:34
62,安徽,芜湖,88,良,65,PM2.5,2016-07-29,2025-03-08 22:06:34
63,河北,邢台,88,良,65,PM2.5,2016-07-29,2025-03-08 22:06:34
64,安徽,六安,87,良,64,PM2.5,2016-07-29,2025-03-08 22:06:34
65,江苏,南京,87,良,64,PM2.5,2016-07-29,2025-03-08 22:06:34
66,江苏,徐州,87,良,64,PM2.5,2016-07-29,2025-03-08 22:06:34
67,内蒙古,包头,85,良,43,PM10,2016-07-29,2025-03-08 22:06:34
68,湖北,襄阳,85,良,63,PM2.5,2016-07-29,2025-03-08 22:06:34
69,河南,周口,84,良,62,PM2.5,2016-07-29,2025-03-08 22:06:34
70,黑龙江,哈尔滨,84,良,62,PM2.5,2016-07-29,2025-03-08 22:06:34
71,安徽,淮北,84,良,62,PM2.5,2016-07-29,2025-03-08 22:06:34
72,湖北,孝感,83,良,60,PM10,2016-07-29,2025-03-08 22:06:34
73,河南,安阳,83,良,61,PM2.5,2016-07-29,2025-03-08 22:06:34
74,河南,漯河,83,良,61,PM2.5,2016-07-29,2025-03-08 22:06:34
75,湖北,宜昌,82,良,60,PM2.5,2016-07-29,2025-03-08 22:06:34
